"old_url","decoded_path","source","http_status","final_url","canonical_url","title","content_type","error","redirect_target","redirect_status","mapping_status"
"https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%87%d9%86%da%af-%d8%af%d8%b1%d8%a7%d9%85/","/راهنمای-خرید-هنگ-درام/","sitemap:post","200","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%87%d9%86%da%af-%d8%af%d8%b1%d8%a7%d9%85/","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%87%d9%86%da%af-%d8%af%d8%b1%d8%a7%d9%85/","راهنمای جامع خرید هنگ درام | 4 نکته مهم جهت تهیه و خرید هنگ درام برای افراد مبتدی و حرفه ای - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%88%db%8c%d9%88%d9%84%d9%86/","/راهنمای-خرید-ویولن/","sitemap:post","200","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%88%db%8c%d9%88%d9%84%d9%86/","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%88%db%8c%d9%88%d9%84%d9%86/","راهنمای خرید ویولن | چه مواردی در انتخاب ویولون اهمیت دارد؟ | 11 نکته مهم و کاربردی در خرید ویولون - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%be%db%8c%d8%a7%d9%86%d9%88/","/راهنمای-خرید-پیانو/","sitemap:post","200","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%be%db%8c%d8%a7%d9%86%d9%88/","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%d9%be%db%8c%d8%a7%d9%86%d9%88/","راهنمای جامع خرید پیانو برای افراد مبتدی و حرفه ای | مهم ترین مشخصات به همراه معرفی 3 مدل محبوب و ارزان قیمت - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d8%a7%d9%84%db%8c%d9%85%d8%a8%d8%a7/","/راهنمای-خرید-کالیمبا/","sitemap:post","200","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d8%a7%d9%84%db%8c%d9%85%d8%a8%d8%a7/","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d8%a7%d9%84%db%8c%d9%85%d8%a8%d8%a7/","راهنمای جامع خرید کالیمبا | بررسی 2 نوع طراحی ساز کالیمبا | سازی بسیار جذاب و ساده برای یادگیری - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d9%85%d8%a7%d9%86%da%86%d9%87/","/راهنمای-خرید-کمانچه/","sitemap:post","200","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d9%85%d8%a7%d9%86%da%86%d9%87/","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%a9%d9%85%d8%a7%d9%86%da%86%d9%87/","راهنمای جامع خرید کمانچه | معرفی اجزای کمانچه | نکات و مشخصات ضروری جهت خرید کمانچه | آشنایی با 5 برند معتبر تولید کننده کمانچه - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%af%db%8c%d8%aa%d8%a7%d8%b1/","/راهنمای-خرید-گیتار/","sitemap:post","200","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%af%db%8c%d8%aa%d8%a7%d8%b1/","https://sornaz.com/%d8%b1%d8%a7%d9%87%d9%86%d9%85%d8%a7%db%8c-%d8%ae%d8%b1%db%8c%d8%af-%da%af%db%8c%d8%aa%d8%a7%d8%b1/","راهنمای جامع خرید گیتار برای شروع یادگیری | مهم ترین نکات و مشخصات | معرفی 5 مدل ارزان قیمت و مناسب برای شروع - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d8%af%db%8c%d9%81/","/ردیف/","sitemap:post","200","https://sornaz.com/%d8%b1%d8%af%db%8c%d9%81/","https://sornaz.com/%d8%b1%d8%af%db%8c%d9%81/","مفهوم ردیف در موسیقی ایرانی، 7 دستگاه و 5 آواز در ردیف موسیقی ایرانی کدامند؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d8%b6%d8%a7-%d9%85%d8%ad%d8%ac%d9%88%d8%a8%db%8c/","/رضا-محجوبی/","sitemap:post","200","https://sornaz.com/%d8%b1%d8%b6%d8%a7-%d9%85%d8%ad%d8%ac%d9%88%d8%a8%db%8c/","https://sornaz.com/%d8%b1%d8%b6%d8%a7-%d9%85%d8%ad%d8%ac%d9%88%d8%a8%db%8c/","رضا محجوبی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d9%88%d8%ad-%d8%a7%d9%84%d9%84%d9%87-%d8%ae%d8%a7%d9%84%d9%82%db%8c/","/روح-الله-خالقی/","sitemap:post","200","https://sornaz.com/%d8%b1%d9%88%d8%ad-%d8%a7%d9%84%d9%84%d9%87-%d8%ae%d8%a7%d9%84%d9%82%db%8c/","https://sornaz.com/%d8%b1%d9%88%d8%ad-%d8%a7%d9%84%d9%84%d9%87-%d8%ae%d8%a7%d9%84%d9%82%db%8c/","روح الله خالقی، نوازنده، آهنگساز و محقق برجسته موسیقی ایران - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%d9%90%d9%86%da%af/","/رِنگ/","sitemap:post","200","https://sornaz.com/%d8%b1%d9%90%d9%86%da%af/","https://sornaz.com/%d8%b1%d9%90%d9%86%da%af/","فرم رِنگ در موسیقی ایران چگونه است؟ رنگ های مهم ایرانی کدامند؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%ae%d9%88%d8%a7%d9%86%db%8c-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","/ریتم-خوانی-در-موسیقی/","sitemap:post","200","https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%ae%d9%88%d8%a7%d9%86%db%8c-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%ae%d9%88%d8%a7%d9%86%db%8c-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","ریتم خوانی در موسیقی، آشنایی با قواعد و مفاهیم اصلی زمان‌بندی در ریتم‌خوانی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a8%d9%87-%da%86%d9%87-%d9%85%d8%b9%d9%86%d8%a7%d8%b3%d8%aa%d8%9f/","/ریتم-در-موسیقی-به-چه-معناست؟/","discovered-link","200","https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","ریتم در موسیقی به چه معناست؟ چرا ریتم یا ضرب آهنگ مهمترین عنصر موسیقی است؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","/ریتم-در-موسیقی/","sitemap:post","200","https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","https://sornaz.com/%d8%b1%db%8c%d8%aa%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","ریتم در موسیقی به چه معناست؟ چرا ریتم یا ضرب آهنگ مهمترین عنصر موسیقی است؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b2%d9%86%d8%af%da%af%db%8c%d9%86%d8%a7%d9%85%d9%87-%d8%b9%d9%84%db%8c-%d8%a7%da%a9%d8%a8%d8%b1-%d8%b4%d9%87%d9%86%d8%a7%d8%b2%db%8c/","/زندگینامه-علی-اکبر-شهنازی/","sitemap:post","200","https://sornaz.com/%d8%b2%d9%86%d8%af%da%af%db%8c%d9%86%d8%a7%d9%85%d9%87-%d8%b9%d9%84%db%8c-%d8%a7%da%a9%d8%a8%d8%b1-%d8%b4%d9%87%d9%86%d8%a7%d8%b2%db%8c/","https://sornaz.com/%d8%b2%d9%86%d8%af%da%af%db%8c%d9%86%d8%a7%d9%85%d9%87-%d8%b9%d9%84%db%8c-%d8%a7%da%a9%d8%a8%d8%b1-%d8%b4%d9%87%d9%86%d8%a7%d8%b2%db%8c/","زندگینامه علی اکبر شهنازی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b3%d8%a8%d8%af-%d8%ae%d8%b1%db%8c%d8%af/","/سبد-خرید/","sitemap:page","200","https://sornaz.com/%d8%b3%d8%a8%d8%af-%d8%ae%d8%b1%db%8c%d8%af/","https://sornaz.com/%d8%b3%d8%a8%d8%af-%d8%ae%d8%b1%db%8c%d8%af/","سبد خرید - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b3%db%8c%d8%af-%d8%ad%d8%b3%db%8c%d9%86-%d8%b7%d8%a7%d9%87%d8%b1%d8%b2%d8%a7%d8%af%d9%87/","/سید-حسین-طاهرزاده/","sitemap:post","200","https://sornaz.com/%d8%b3%db%8c%d8%af-%d8%ad%d8%b3%db%8c%d9%86-%d8%b7%d8%a7%d9%87%d8%b1%d8%b2%d8%a7%d8%af%d9%87/","https://sornaz.com/%d8%b3%db%8c%d8%af-%d8%ad%d8%b3%db%8c%d9%86-%d8%b7%d8%a7%d9%87%d8%b1%d8%b2%d8%a7%d8%af%d9%87/","سید حسین طاهرزاده - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b3%db%8c%d8%af-%d8%b1%d8%ad%db%8c%d9%85-%d8%a7%d8%b5%d9%81%d9%87%d8%a7%d9%86%db%8c/","/سید-رحیم-اصفهانی/","sitemap:post","200","https://sornaz.com/%d8%b3%db%8c%d8%af-%d8%b1%d8%ad%db%8c%d9%85-%d8%a7%d8%b5%d9%81%d9%87%d8%a7%d9%86%db%8c/","https://sornaz.com/%d8%b3%db%8c%d8%af-%d8%b1%d8%ad%db%8c%d9%85-%d8%a7%d8%b5%d9%81%d9%87%d8%a7%d9%86%db%8c/","سید رحیم اصفهانی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b4%d9%87%d8%b1%d8%a7%d9%85-%d9%86%d8%a7%d8%b8%d8%b1%db%8c/","/شهرام-ناظری/","sitemap:post","200","https://sornaz.com/%d8%b4%d9%87%d8%b1%d8%a7%d9%85-%d9%86%d8%a7%d8%b8%d8%b1%db%8c/","https://sornaz.com/%d8%b4%d9%87%d8%b1%d8%a7%d9%85-%d9%86%d8%a7%d8%b8%d8%b1%db%8c/","شهرام ناظری، شوالیه موسیقی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b6%d8%b1%d8%a8%db%8c-%d8%a2%d9%88%d8%a7%d8%b2%db%8c%da%a9/","/ضربی-آوازیک/","sitemap:post","200","https://sornaz.com/%d8%b6%d8%b1%d8%a8%db%8c-%d8%a2%d9%88%d8%a7%d8%b2%db%8c%da%a9/","https://sornaz.com/%d8%b6%d8%b1%d8%a8%db%8c-%d8%a2%d9%88%d8%a7%d8%b2%db%8c%da%a9/","فرم ضربی آوازیک در موسیقی ایران - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b6%d8%b1%d8%a8%db%8c-%d8%b3%d8%a7%d8%b2%db%8c%da%a9/","/ضربی-سازیک/","sitemap:post","200","https://sornaz.com/%d8%b6%d8%b1%d8%a8%db%8c-%d8%b3%d8%a7%d8%b2%db%8c%da%a9/","https://sornaz.com/%d8%b6%d8%b1%d8%a8%db%8c-%d8%b3%d8%a7%d8%b2%db%8c%da%a9/","فرم ضربی سازیک در موسیقی ایران - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b9%d8%a7%d8%b1%d9%81-%d9%82%d8%b2%d9%88%db%8c%d9%86%db%8c/","/عارف-قزوینی/","sitemap:post","200","https://sornaz.com/%d8%b9%d8%a7%d8%b1%d9%81-%d9%82%d8%b2%d9%88%db%8c%d9%86%db%8c/","https://sornaz.com/%d8%b9%d8%a7%d8%b1%d9%81-%d9%82%d8%b2%d9%88%db%8c%d9%86%db%8c/","زندگینامه عارف قزوینی | تصنیف سُرای چیره دست - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d8%ad%d8%b3%db%8c%d9%86-%d8%b4%d9%87%d9%86%d8%a7%d8%b2%db%8c/","/عبدالحسین-شهنازی/","sitemap:post","200","https://sornaz.com/%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d8%ad%d8%b3%db%8c%d9%86-%d8%b4%d9%87%d9%86%d8%a7%d8%b2%db%8c/","https://sornaz.com/%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d8%ad%d8%b3%db%8c%d9%86-%d8%b4%d9%87%d9%86%d8%a7%d8%b2%db%8c/","عبدالحسین شهنازی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%af%d9%88%d8%a7%d9%85%db%8c/","/عبدالله-دوامی/","sitemap:post","200","https://sornaz.com/%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%af%d9%88%d8%a7%d9%85%db%8c/","https://sornaz.com/%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%af%d9%88%d8%a7%d9%85%db%8c/","عبدالله دوامی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%b9%d9%84%db%8c-%d9%86%d9%82%db%8c-%d9%88%d8%b2%db%8c%d8%b1%db%8c/","/علی-نقی-وزیری/","sitemap:post","200","https://sornaz.com/%d8%b9%d9%84%db%8c-%d9%86%d9%82%db%8c-%d9%88%d8%b2%db%8c%d8%b1%db%8c/","https://sornaz.com/%d8%b9%d9%84%db%8c-%d9%86%d9%82%db%8c-%d9%88%d8%b2%db%8c%d8%b1%db%8c/","علی نقی وزیری، آهنگساز و نوازنده نوگرای موسیقی ایران و خالق نظریه گام 24 قسمتی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%ba%d9%84%d8%a7%d9%85%d8%ad%d8%b3%db%8c%d9%86-%d8%a8%d9%86%d8%a7%d9%86/","/غلامحسین-بنان/","sitemap:post","200","https://sornaz.com/%d8%ba%d9%84%d8%a7%d9%85%d8%ad%d8%b3%db%8c%d9%86-%d8%a8%d9%86%d8%a7%d9%86/","https://sornaz.com/%d8%ba%d9%84%d8%a7%d9%85%d8%ad%d8%b3%db%8c%d9%86-%d8%a8%d9%86%d8%a7%d9%86/","غلامحسین بنان، خواننده تاثیرگذار موسیقی ایران - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d8%ba%d9%84%d8%a7%d9%85%d8%ad%d8%b3%db%8c%d9%86-%d8%af%d8%b1%d9%88%db%8c%d8%b4/","/غلامحسین-درویش/","sitemap:post","200","https://sornaz.com/%d8%ba%d9%84%d8%a7%d9%85%d8%ad%d8%b3%db%8c%d9%86-%d8%af%d8%b1%d9%88%db%8c%d8%b4/","https://sornaz.com/%d8%ba%d9%84%d8%a7%d9%85%d8%ad%d8%b3%db%8c%d9%86-%d8%af%d8%b1%d9%88%db%8c%d8%b4/","زندگینامه غلامحسین درویش معروف به درویش خان از نوآوران موسیقی ایران - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%a7%d8%b5%d9%84%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%d8%a7%db%8c%db%8c-%d8%a8%d9%87-%da%86%d9%87-%d9%85%d8%b9%d9%86%d8%a7%d8%b3%d8%aa%d8%9f/","/فاصله-موسیقایی-به-چه-معناست؟/","discovered-link","200","https://sornaz.com/%d9%81%d8%a7%d8%b5%d9%84%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%d8%a7%db%8c%db%8c/","https://sornaz.com/%d9%81%d8%a7%d8%b5%d9%84%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%d8%a7%db%8c%db%8c/","فاصله موسیقایی به چه معناست؟ فاصله میان 2 نت را چگونه حساب می کنند؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%a7%d8%b5%d9%84%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%d8%a7%db%8c%db%8c/","/فاصله-موسیقایی/","sitemap:post","200","https://sornaz.com/%d9%81%d8%a7%d8%b5%d9%84%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%d8%a7%db%8c%db%8c/","https://sornaz.com/%d9%81%d8%a7%d8%b5%d9%84%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%d8%a7%db%8c%db%8c/","فاصله موسیقایی به چه معناست؟ فاصله میان 2 نت را چگونه حساب می کنند؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%a2%d9%88%d8%a7%d8%b2/","/فرم-آواز/","sitemap:post","200","https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%a2%d9%88%d8%a7%d8%b2/","https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%a2%d9%88%d8%a7%d8%b2/","فرم آواز به عنوان مهم ترین گونه در موسیقی ایران چگونه است؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%aa%d8%b5%d9%86%db%8c%d9%81/","/فرم-تصنیف/","sitemap:post","200","https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%aa%d8%b5%d9%86%db%8c%d9%81/","https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%aa%d8%b5%d9%86%db%8c%d9%81/","فرم تصنیف در موسیقی ایران چگونه است؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","/فرم-در-موسیقی/","sitemap:post","200","https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","https://sornaz.com/%d9%81%d8%b1%d9%85-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","مفهوم فرم در موسیقی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%b1%d9%85-%d9%be%db%8c%d8%b4-%d8%af%d8%b1%d8%a2%d9%85%d8%af/","/فرم-پیش-درآمد/","sitemap:post","200","https://sornaz.com/%d9%81%d8%b1%d9%85-%d9%be%db%8c%d8%b4-%d8%af%d8%b1%d8%a2%d9%85%d8%af/","https://sornaz.com/%d9%81%d8%b1%d9%85-%d9%be%db%8c%d8%b4-%d8%af%d8%b1%d8%a2%d9%85%d8%af/","فرم پیش درآمد در موسیقی ایران چگونه است؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%b1%d9%85-%da%a9%d8%a7%d8%b1-%d9%88-%d8%b9%d9%85%d9%84/","/فرم-کار-و-عمل/","sitemap:post","200","https://sornaz.com/%d9%81%d8%b1%d9%85-%da%a9%d8%a7%d8%b1-%d9%88-%d8%b9%d9%85%d9%84/","https://sornaz.com/%d9%81%d8%b1%d9%85-%da%a9%d8%a7%d8%b1-%d9%88-%d8%b9%d9%85%d9%84/","فرم کار و عمل یا کارِ عمل در موسیقی ایرانی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%b1%d9%88%d8%af-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","/فرود-در-موسیقی/","sitemap:post","200","https://sornaz.com/%d9%81%d8%b1%d9%88%d8%af-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","https://sornaz.com/%d9%81%d8%b1%d9%88%d8%af-%d8%af%d8%b1-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","مفهوم فرود در موسیقی ایرانی چیست؟ شباهت ها و تفاوت های فرود و کادانس کدامند؟ - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%81%d8%b1%d9%88%d8%b4%da%af%d8%a7%d9%87/","/فروشگاه/","sitemap:page","200","https://sornaz.com/%d9%81%d8%b1%d9%88%d8%b4%da%af%d8%a7%d9%87/","https://sornaz.com/%d9%81%d8%b1%d9%88%d8%b4%da%af%d8%a7%d9%87/","فروشگاه - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%82%d8%b7%d8%b9%d9%87/","/قطعه/","sitemap:post","200","https://sornaz.com/%d9%82%d8%b7%d8%b9%d9%87/","https://sornaz.com/%d9%82%d8%b7%d8%b9%d9%87/","مفهوم قطعه در موسیقی ایرانی - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%82%d9%85%d8%b1%d8%a7%d9%84%d9%85%d9%84%d9%88%da%a9-%d9%88%d8%b2%db%8c%d8%b1%db%8c/","/قمرالملوک-وزیری/","sitemap:post","200","https://sornaz.com/%d9%82%d9%85%d8%b1%d8%a7%d9%84%d9%85%d9%84%d9%88%da%a9-%d9%88%d8%b2%db%8c%d8%b1%db%8c/","https://sornaz.com/%d9%82%d9%85%d8%b1%d8%a7%d9%84%d9%85%d9%84%d9%88%da%a9-%d9%88%d8%b2%db%8c%d8%b1%db%8c/","قمرالملوک وزیری، صدای جاودانه و ماندگار آواز ایران - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b1%d8%b6%d8%a7-%d8%b4%d8%ac%d8%b1%db%8c%d8%a7%d9%86/","/محمدرضا-شجریان/","sitemap:post","200","https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b1%d8%b6%d8%a7-%d8%b4%d8%ac%d8%b1%db%8c%d8%a7%d9%86/","https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b1%d8%b6%d8%a7-%d8%b4%d8%ac%d8%b1%db%8c%d8%a7%d9%86/","محمدرضا شجریان، خسروی آواز ایران - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b1%d8%b6%d8%a7-%d9%84%d8%b7%d9%81%db%8c/","/محمدرضا-لطفی/","sitemap:post","200","https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b1%d8%b6%d8%a7-%d9%84%d8%b7%d9%81%db%8c/","https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b1%d8%b6%d8%a7-%d9%84%d8%b7%d9%81%db%8c/","زندگینامه و آثار استاد محمدرضا لطفی؛ قلندر موسیقی ایران - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b5%d8%a7%d8%af%d9%82-%d8%ae%d8%a7%d9%86-%d8%b3%d9%8f%d8%b1%d9%88%d8%b1%d8%a7%d9%84%d9%85%d9%84%da%a9/","/محمدصادق-خان-سُرورالملک/","sitemap:post","200","https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b5%d8%a7%d8%af%d9%82-%d8%ae%d8%a7%d9%86-%d8%b3%d9%8f%d8%b1%d9%88%d8%b1%d8%a7%d9%84%d9%85%d9%84%da%a9/","https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b5%d8%a7%d8%af%d9%82-%d8%ae%d8%a7%d9%86-%d8%b3%d9%8f%d8%b1%d9%88%d8%b1%d8%a7%d9%84%d9%85%d9%84%da%a9/","محمدصادق خان سُرورالملک، نوازنده سنتور دوره ناصری - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b9%d9%84%db%8c-%d8%a7%d9%85%db%8c%d8%b1%d8%ac%d8%a7%d9%87%d8%af/","/محمدعلی-امیرجاهد/","sitemap:post","200","https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b9%d9%84%db%8c-%d8%a7%d9%85%db%8c%d8%b1%d8%ac%d8%a7%d9%87%d8%af/","https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b9%d9%84%db%8c-%d8%a7%d9%85%db%8c%d8%b1%d8%ac%d8%a7%d9%87%d8%af/","محمدعلی امیرجاهد، شاعر و تصنیف سُرای برجسته - سُرناز","text/html; charset=UTF-8","","","301","pending"
"https://sornaz.com/%d9%85%d8%af%d8%b1%d8%b3%d9%87-%d8%b9%d8%a7%d9%84%db%8c-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","/مدرسه-عالی-موسیقی/","sitemap:post","200","https://sornaz.com/%d9%85%d8%af%d8%b1%d8%b3%d9%87-%d8%b9%d8%a7%d9%84%db%8c-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","https://sornaz.com/%d9%85%d8%af%d8%b1%d8%b3%d9%87-%d8%b9%d8%a7%d9%84%db%8c-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","مدرسه عالی موسیقی - سُرناز","text/html; charset=UTF-8","","","301","pending"
